fecha;mes;reclamo;titulo;situacion;area;barrio;cantidad_llamados_por_caso
22/11/2019;11;37325;ANIMALES MUERTOS;ANIMALES MUERTOS (CABALLO, VACA, OVEJA);SUB SECRETARIA DE SERVICIOS PUBLICOS;VILLA SAN JOSE;1
22/11/2019;11;37324;PRESENCIA INSECTOS;NIDO DE CAMOATI, PROLIFERACION DE ROEDORES, MURCIELAGOS;SANEAMIENTO AMBIENTAL;ACEVEDO;1
22/11/2019;11;37323;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;AMEGHINO;1
22/11/2019;11;37322;SINIESTRO;CABLES CAIDOS EN LA VIA PUBLICA;ATENCION AL VECINO 147;CENTRO;1
22/11/2019;11;37321;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;VILLA SAN JOSE;1
22/11/2019;11;37320;SINIESTRO;PEDIDO DE EVACUACION EN SINIESTRO (INDUNDACION);SUB SECRETARIA DE DEFENSA CIVIL;VILLA ALICIA;4
22/11/2019;11;37319;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
22/11/2019;11;37318;AGUA;LLAVE DE PASO ROTA;CUADRILLA 147 AGUA;ESPERANZA;1
22/11/2019;11;37317;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;MARTIN ILLIA;1
22/11/2019;11;37316;COMERCIO;FALTA HABILITACION DE COMERCIO O DUDA DE LA HABILITACION;HABILITACION Y CONTROL DE ACTIVIDADES ECONOMICAS;MARTIN ILLIA;1
22/11/2019;11;37315;POZO;POZO EN CALLE DE TIERRA;VIAL;12 DE OCTUBRE;1
22/11/2019;11;37314;CLOACAS;TAPAS DE CLOACAS LEVANTADAS;OBRAS Y SERVICIOS SANITARIOS;VILLA GRAL. SAN MARTIN;1
22/11/2019;11;37313;ANIMALES;ANIMALES SUELTOS: PERROS MORDEDORES O ATACANTES;VETERINARIA;AMEGHINO;1
22/11/2019;11;37312;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;VILLA SAN JOSE;1
22/11/2019;11;37306;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
22/11/2019;11;37301;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;AMEGHINO;1
22/11/2019;11;37295;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;CHAMPAGNAT;1
22/11/2019;11;37294;CLOACAS;CLOACAS DESBORDADAS;OBRAS Y SERVICIOS SANITARIOS;DESIDERIO DE LA FUENTE;1
22/11/2019;11;37293;RESIDUOS;RESIDUOS DOMICILIARIO NO PASO EL CAMION;HIGIENE URBANA;JORGE NEWBERY;1
22/11/2019;11;37292;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;MARTIN ILLIA;1
22/11/2019;11;37291;ANIMALES MUERTOS;ANIMALES MUERTOS (GATO O PERRO);SUB SECRETARIA DE SERVICIOS PUBLICOS;JOSE HERNANDEZ;1
22/11/2019;11;37290;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
22/11/2019;11;37288;PODA;PODA, DESPEJE DE LUMINARIA;ESPACIOS VERDES;CENTRO;1
22/11/2019;11;37287;AGUA;SIN AGUA;OBRAS Y SERVICIOS SANITARIOS;CENTRO;1
22/11/2019;11;37286;TRANSITO;TRASLADO DE VEHICULOS;INSPECCION GENERAL Y TRANSITO;VILLA FERNANDEZ;1
22/11/2019;11;37284;URGENTE;CABALLOS O ANIMALES SUELTOS FUERA DEL RADIO URBANO;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;24 DE SEPTIEMBRE;2
22/11/2019;11;37283;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;2
22/11/2019;11;37282;SEMAFORO;SEMAFORO FUERA DE FUNCIONAMIENTO;ELECTROMECANICA;MALVINAS;1
22/11/2019;11;37277;ANIMALES MUERTOS;ANIMALES MUERTOS (GATO O PERRO);SUB SECRETARIA DE SERVICIOS PUBLICOS;CENTRO;1
22/11/2019;11;37276;RESIDUOS;RESIDUOS DOMICILIARIO NO PASO EL CAMION;HIGIENE URBANA;VILLA GRAL. SAN MARTIN;1
22/11/2019;11;37275;AGUA;FALTA DE PRESION DE AGUA;OBRAS Y SERVICIOS SANITARIOS;CENTRO;1
22/11/2019;11;37274;AGUA;FALTA DE PRESION DE AGUA;OBRAS Y SERVICIOS SANITARIOS;BELGRANO;1
22/11/2019;11;37273;ARBOLADO;ARBOL CAIDO EN LA VIA PUBLICA;ESPACIOS VERDES;KENNEDY;1
22/11/2019;11;37272;ANIMALES;CASTRACION DE PERRAS;VETERINARIA;CENTRO;1
21/11/2019;11;37271;PLAZAS;SOLICITA REPARACION DE JUEGOS;CUADRILLA 147 PLAZAS;CENTRO;1
21/11/2019;11;37270;CLOACAS;CLOACAS DESBORDADAS;OBRAS Y SERVICIOS SANITARIOS;JOSE HERNANDEZ;1
21/11/2019;11;37269;SEMAFORO;SEMAFORO FUERA DE FUNCIONAMIENTO;ELECTROMECANICA;CENTRO;2
21/11/2019;11;37268;CONTENEDORES;CONTENEDORES, ROTURA O ROBO;HIGIENE URBANA;CENTRO;1
21/11/2019;11;37267;DERIVADO NO MUNICIPAL;DERIVADO NO MUNICIPAL;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;ACEVEDO;2
21/11/2019;11;37266;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
21/11/2019;11;37265;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;AMEGHINO;1
21/11/2019;11;37264;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;CENTRO;2
21/11/2019;11;37263;AGUA;CAÑO ROTO EN LA CALLE (CALLE DE PAVIMENTO);OBRAS Y SERVICIOS SANITARIOS;CENTENARIO;5
21/11/2019;11;37262;RESIDUOS;RESIDUOS DOMICILIARIO PASO EL CAMION Y NO LLEVO LA BASURA;HIGIENE URBANA;LA AMALIA;1
21/11/2019;11;37261;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;CENTRO;1
21/11/2019;11;37260;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;CENTRO;1
21/11/2019;11;37259;URGENTE;ACCIDENTE EN LA VIA PUBLICA CON HERIDOS;INSPECCION GENERAL Y TRANSITO;VICENTE LOPEZ;2
21/11/2019;11;37257;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
21/11/2019;11;37256;INSPECTOR URBANO;TERRENO BALDIO CON BASURA O MALEZAS;CONTRALOR URBANO;SAN MARTIN;1
21/11/2019;11;37255;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
21/11/2019;11;37253;RESIDUOS;RESIDUOS DOMICILIARIO NO PASO EL CAMION;HIGIENE URBANA;ACEVEDO;3
21/11/2019;11;37252;INSPECTOR URBANO;AGUA SERVIDA;CONTRALOR URBANO;MARIANO MORENO;1
21/11/2019;11;37251;LIMPIEZA;SOLICITAN LIMPIEZA DE ALCANTARILLA O BOCA DE TORMENTA;OBRAS Y SERVICIOS SANITARIOS;JORGE NEWBERY;1
21/11/2019;11;37250;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
21/11/2019;11;37249;CLOACAS;CLOACAS DESBORDADAS;OBRAS Y SERVICIOS SANITARIOS;JORGE NEWBERY;2
21/11/2019;11;37248;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;CENTRO;1
21/11/2019;11;37247;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;ACEVEDO;1
21/11/2019;11;37246;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
21/11/2019;11;37245;AGUA;ROTURA DE CAÑO MAESTRO EN VEREDA;OBRAS Y SERVICIOS SANITARIOS;RENE FAVALORO;3
21/11/2019;11;37244;CONTENEDORES;CONTENEDORES ROTOS O CON MAL OLOR;HIGIENE URBANA;CENTRO;1
21/11/2019;11;37243;DERIVADO NO MUNICIPAL;DERIVADO NO MUNICIPAL;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;CENTRO;1
21/11/2019;11;37242;CORRALON;SOLICITA QUE PASE EL REGADOR;VIAL;VILLA GRAL. SAN MARTIN;1
21/11/2019;11;37240;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;TROCHA;1
21/11/2019;11;37239;CLOACAS;CLOACAS TAPADAS;OBRAS Y SERVICIOS SANITARIOS;ACEVEDO;2
21/11/2019;11;37235;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;CENTRO;1
21/11/2019;11;37234;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;MALVINAS;1
21/11/2019;11;37233;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
21/11/2019;11;37232;TRANSITO;AUTOS ABANDONADOS;INSPECCION GENERAL Y TRANSITO;ACEVEDO;1
21/11/2019;11;37231;URGENTE;CABALLOS O ANIMALES SUELTOS RADIO URBANO;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;JOSE HERNANDEZ;2
21/11/2019;11;37230;URGENTE;CABALLOS O ANIMALES SUELTOS RADIO URBANO;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;CENTRO;3
21/11/2019;11;37229;URGENTE;ACCIDENTE EN LA VIA PUBLICA SIN HERIDOS;INSPECCION GENERAL Y TRANSITO;MARTIN ILLIA;2
21/11/2019;11;37227;CONSTRUCCION;RUIDOS POR OBRAS;OBRAS PARTICULARES;CENTRO;1
21/11/2019;11;37225;ANIMALES;ANIMALES SUELTOS: PERROS MORDEDORES O ATACANTES;VETERINARIA;CENTRO;2
21/11/2019;11;37223;PRESENCIA INSECTOS;NIDO DE CAMOATI, PROLIFERACION DE ROEDORES, MURCIELAGOS;SANEAMIENTO AMBIENTAL;CENTENARIO;1
21/11/2019;11;37220;URGENTE;CABALLOS O ANIMALES SUELTOS FUERA DEL RADIO URBANO;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;24 DE SEPTIEMBRE;2
21/11/2019;11;37215;SEMAFORO;SEMAFORO  APAGADO O FUERA DE FUNCIONAMIENTO;ELECTROMECANICA;MARTIN ILLIA;1
21/11/2019;11;37213;CLOACAS;TAPAS DE CLOACAS LEVANTADAS;OBRAS Y SERVICIOS SANITARIOS;TROCHA;1
21/11/2019;11;37212;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;CENTRO;1
21/11/2019;11;37211;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;VILLA SAN JOSE;1
21/11/2019;11;37210;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
21/11/2019;11;37209;CORRALON;SOLICITA QUE PASE EL REGADOR;VIAL;VILLA SAN JOSE;1
21/11/2019;11;37208;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
21/11/2019;11;37200;LIMPIEZA;SOLICITAN LIMPIEZA DE ALCANTARILLA O BOCA DE TORMENTA;OBRAS Y SERVICIOS SANITARIOS;ACEVEDO;1
21/11/2019;11;37198;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;KENNEDY;1
21/11/2019;11;37197;CASA ABANDONADA;CASA ABANDONADA;CONTRALOR URBANO;MARTIN ILLIA;1
21/11/2019;11;37196;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;VIRGEN DE ITATI;1
21/11/2019;11;37195;DESMALEZAMIENTO;SOLICITAN DESMALEZAMIENTO DE ALCANTARILLAS Y CUNETAS;ESPACIOS VERDES;MARTIN ILLIA;1
21/11/2019;11;37194;PRESENCIA INSECTOS;NIDO DE CAMOATI, PROLIFERACION DE ROEDORES, MURCIELAGOS;SANEAMIENTO AMBIENTAL;MORENO;1
21/11/2019;11;37193;CASA ABANDONADA;CASA ABANDONADA;CONTRALOR URBANO;CENTRO;1
21/11/2019;11;37191;CORRALON;SOLICITA QUE PASE EL REGADOR;VIAL;VILLA GRAL. SAN MARTIN;2
21/11/2019;11;37190;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
21/11/2019;11;37186;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;CENTRO;1
25/11/2019;11;37185;TRANSITO;AUTOS ABANDONADOS;INSPECCION GENERAL Y TRANSITO;ZONA RURAL;1
21/11/2019;11;37178;CORRALON;SOLICITA QUE PASE EL REGADOR;VIAL;VILLA SAN JOSE;1
22/11/2019;11;37177;AGUA;ROTURA DE CAÑO MAESTRO EN VEREDA;OBRAS Y SERVICIOS SANITARIOS;DESIDERIO DE LA FUENTE;1
21/11/2019;11;37176;RESIDUOS;RESIDUOS DOMICILIARIO PASO EL CAMION Y NO LLEVO LA BASURA;HIGIENE URBANA;LUAR KAYAD;1
21/11/2019;11;37175;CORRALON;SOLICITA QUE PASE EL REGADOR;VIAL;OTERO;3
21/11/2019;11;37174;INSPECTOR URBANO;TERRENO BALDIO CON BASURA O MALEZAS;CONTRALOR URBANO;CENTRO;1
21/11/2019;11;37171;CORRALON;SOLICITA QUE PASE EL REGADOR;VIAL;VILLA GRAL. SAN MARTIN;1
21/11/2019;11;37169;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;AMEGHINO;1
21/11/2019;11;37168;CASA ABANDONADA;CASA ABANDONADA;CONTRALOR URBANO;CENTENARIO;1
21/11/2019;11;37166;CORRALON;SOLICITA QUE PASE EL REGADOR;VIAL;VILLA GRAL. SAN MARTIN;1
21/11/2019;11;37165;URGENTE;CABALLOS O ANIMALES SUELTOS RADIO URBANO;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;SAN MARTIN;1
21/11/2019;11;37164;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;AMEGHINO;1
21/11/2019;11;37162;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
21/11/2019;11;37161;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;MARTIN ILLIA;1
21/11/2019;11;37159;CORRALON;SOLICITA QUE PASE EL REGADOR;VIAL;MALVINAS;1
21/11/2019;11;37158;RESIDUOS;RESIDUOS DOMICILIARIO NO PASO EL CAMION;HIGIENE URBANA;MALVINAS;1
21/11/2019;11;37157;URGENTE;CABALLOS O ANIMALES SUELTOS RADIO URBANO;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;MARTIN ILLIA;1
21/11/2019;11;37155;URGENTE;CABALLOS O ANIMALES SUELTOS RADIO URBANO;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;JOSE HERNANDEZ;2
26/11/2019;11;37154;AGUA;CAÑO ROTO EN LA CALLE (CALLE DE PAVIMENTO);OBRAS Y SERVICIOS SANITARIOS;KENNEDY;1
21/11/2019;11;37153;RESIDUOS;RESIDUOS DOMICILIARIO PASO EL CAMION Y NO LLEVO LA BASURA;HIGIENE URBANA;JOSE HERNANDEZ;1
21/11/2019;11;37152;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;CENTRO;1
21/11/2019;11;37151;VEREDA;VEREDA OBSTRUIDA;CONTRALOR URBANO;VILLA GRAL. SAN MARTIN;1
21/11/2019;11;37150;URGENTE;CABALLOS O ANIMALES SUELTOS RADIO URBANO;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;24 DE SEPTIEMBRE;1
21/11/2019;11;37149;PODA;PODA, DESPEJE DE LUMINARIA;ESPACIOS VERDES;CENTRO;1
21/11/2019;11;37148;RESIDUOS;RESIDUOS DOMICILIARIO NO PASO EL CAMION;HIGIENE URBANA;VILLA SAN JOSE;1
21/11/2019;11;37147;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;CENTENARIO;1
21/11/2019;11;37146;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;CENTRO;1
21/11/2019;11;37145;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
21/11/2019;11;37144;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;JOSE HERNANDEZ;1
21/11/2019;11;37143;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;CUETO;1
21/11/2019;11;37142;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;VILLA SAN JOSE;1
21/11/2019;11;37141;DESMALEZAMIENTO;SOLICITA DESMALEZAMIENTO DE ESPACIOS PUBLICOS;ESPACIOS VERDES;JOSE HERNANDEZ;1
21/11/2019;11;37140;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
21/11/2019;11;37139;ANIMALES;CASTRACION DE PERRAS;VETERINARIA;CENTRO;1
21/11/2019;11;37138;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;TROCHA;2
21/11/2019;11;37137;SINIESTRO;CABLES CAIDOS EN LA VIA PUBLICA;ATENCION AL VECINO 147;ACEVEDO;1
21/11/2019;11;37135;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;MARTIN ILLIA;1
21/11/2019;11;37133;RESIDUOS;BARRIDO MANUAL DE CALLE,  PASARON BARRIENDO Y DEJARON LAS BOLSAS EN EL FRENTE DE LA CASA;HIGIENE URBANA;ACEVEDO;1
21/11/2019;11;37132;CLOACAS;CLOACAS DESBORDADAS;OBRAS Y SERVICIOS SANITARIOS;MARTIN ILLIA;2
21/11/2019;11;37129;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;SAN MARTIN;1
21/11/2019;11;37127;CONTENEDORES;CONTENEDORES ROTOS O CON MAL OLOR;HIGIENE URBANA;TROCHA;1
21/11/2019;11;37123;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;BELGRANO;1
21/11/2019;11;37112;CORDON ROTO;ROTURA DE CORDON  SOLICITA REPARACION;CUADRILLA 147 BACHES;CENTRO;1
21/11/2019;11;37105;INSPECTOR URBANO;BALDEO O LAVADO DE AUTO;CONTRALOR URBANO;VILLA PROGRESO;1
21/11/2019;11;37104;ANIMALES;PERROS AGRESIVOS;VETERINARIA;CUETO;1
21/11/2019;11;37102;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;JORGE NEWBERY;1
21/11/2019;11;37101;CLOACAS;CLOACAS TAPADAS;OBRAS Y SERVICIOS SANITARIOS;AMEGHINO;1
21/11/2019;11;37100;ANIMALES;ANIMALES SUELTOS: PERROS MORDEDORES O ATACANTES;VETERINARIA;ACEVEDO;1
21/11/2019;11;37099;PRESENCIA DE VIBORAS;PRESENCIA DE VIBORAS EN LA VIA PUBLICA Y EN DOMICILIOS;SANEAMIENTO AMBIENTAL;SAN MARTIN;1
21/11/2019;11;37098;URGENTE;CABALLOS O ANIMALES SUELTOS RADIO URBANO;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;MARTIN ILLIA;2
21/11/2019;11;37096;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
21/11/2019;11;37095;CLOACAS;CLOACAS TAPADAS;OBRAS Y SERVICIOS SANITARIOS;CENTRO;1
21/11/2019;11;37094;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
21/11/2019;11;37092;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;AMEGHINO;1
20/11/2019;11;37083;AGUA;LLAVE DE PASO ROTA;CUADRILLA 147 AGUA;CUETO;1
20/11/2019;11;37082;ANIMALES;PERROS AGRESIVOS;VETERINARIA;VILLA SAN JOSE;1
20/11/2019;11;37081;URGENTE;ACCIDENTE EN LA VIA PUBLICA CON HERIDOS;INSPECCION GENERAL Y TRANSITO;CENTRO;2
20/11/2019;11;37080;AGUA;LLAVE DE PASO ROTA;CUADRILLA 147 AGUA;VILLA SAN JOSE;1
20/11/2019;11;37079;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;MARTIN ILLIA;1
20/11/2019;11;37078;SINIESTRO;CABLES CAIDOS EN LA VIA PUBLICA;ATENCION AL VECINO 147;AMEGHINO;1
20/11/2019;11;37077;CLOACAS;CLOACAS TAPADAS;OBRAS Y SERVICIOS SANITARIOS;VILLA FERNANDEZ;1
20/11/2019;11;37076;CORRALON;SOLICITA QUE PASE EL REGADOR;VIAL;MARTIN ILLIA;1
20/11/2019;11;37075;PUEBLO RANCAGUA;PUEBLO RANCAGUA;PUEBLO RANCAGUA;ZONA RURAL;1
20/11/2019;11;37074;URGENTE;ACCIDENTE EN LA VIA PUBLICA CON HERIDOS;INSPECCION GENERAL Y TRANSITO;ACEVEDO;3
20/11/2019;11;37073;INSPECTOR URBANO;TERRENO BALDIO CON BASURA O MALEZAS;CONTRALOR URBANO;VILLA ALICIA;1
20/11/2019;11;37072;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;SAN MARTIN;1
20/11/2019;11;37071;AGUA;LLAVE DE PASO ROTA;CUADRILLA 147 AGUA;CENTENARIO;1
20/11/2019;11;37070;URGENTE;CABALLOS O ANIMALES SUELTOS RADIO URBANO;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;MALVINAS;2
20/11/2019;11;37069;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;VILLA SAN JOSE;1
20/11/2019;11;37068;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;MARTIN ILLIA;1
20/11/2019;11;37067;URGENTE;ACCIDENTE EN LA VIA PUBLICA CON HERIDOS;INSPECCION GENERAL Y TRANSITO;ACEVEDO;2
20/11/2019;11;37066;AGUA;FALTA DE PRESION DE AGUA;OBRAS Y SERVICIOS SANITARIOS;BELGRANO;2
20/11/2019;11;37065;TRANSITO;TRASLADO DE VEHICULOS;INSPECCION GENERAL Y TRANSITO;CENTRO;1
21/11/2019;11;37064;INSPECTOR URBANO;TERRENO BALDIO CON BASURA O MALEZAS;CONTRALOR URBANO;VICENTE LOPEZ;1
20/11/2019;11;37063;CLOACAS;CLOACAS DESBORDADAS;OBRAS Y SERVICIOS SANITARIOS;ACEVEDO;2
20/11/2019;11;37062;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;CENTRO;1
20/11/2019;11;37061;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;CENTRO;1
20/11/2019;11;37060;CONTENEDORES;CONTENEDORES ROTOS O CON MAL OLOR;HIGIENE URBANA;LUIS SANDRINI;1
20/11/2019;11;37059;DERIVADO NO MUNICIPAL;DERIVADO NO MUNICIPAL;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;CENTRO;1
20/11/2019;11;37058;AGUA;FALTA DE PRESION DE AGUA;OBRAS Y SERVICIOS SANITARIOS;CENTRO;1
20/11/2019;11;37057;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
20/11/2019;11;37056;SINIESTRO;CABLES CAIDOS EN LA VIA PUBLICA;ATENCION AL VECINO 147;CENTRO;1
20/11/2019;11;37055;URGENTE;CABALLOS O ANIMALES SUELTOS RADIO URBANO;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;VILLA SAN JOSE;1
20/11/2019;11;37054;URGENTE;MALTRATO DE EQUINOS;VETERINARIA;JORGE NEWBERY;1
20/11/2019;11;37053;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;VILLA SAN JOSE;1
20/11/2019;11;37052;DERIVADO NO MUNICIPAL;DERIVADO NO MUNICIPAL;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;CENTRO;1
20/11/2019;11;37051;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;DESIDERIO DE LA FUENTE;1
20/11/2019;11;37050;ANIMALES;CASTRACION DE PERRAS;VETERINARIA;BELGRANO;1
20/11/2019;11;37049;SEGURIDAD;RUIDOS MOLESTOS;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;VILLA PROGRESO;1
20/11/2019;11;37048;AGUA;CAÑO ROTO EN LA CALLE (CALLE DE PAVIMENTO);OBRAS Y SERVICIOS SANITARIOS;OTERO;1
20/11/2019;11;37047;URGENTE;CABALLOS O ANIMALES SUELTOS RADIO URBANO;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;CENTRO;2
20/11/2019;11;37046;CLOACAS;CLOACAS DESBORDADAS;OBRAS Y SERVICIOS SANITARIOS;MARTIN ILLIA;2
20/11/2019;11;37045;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
20/11/2019;11;37044;CASA ABANDONADA;CASA ABANDONADA;CONTRALOR URBANO;TROCHA;1
20/11/2019;11;37043;INSPECTOR URBANO;TERRENO BALDIO CON BASURA O MALEZAS;CONTRALOR URBANO;VILLA SAN JOSE;1
20/11/2019;11;37042;CORRALON;SOLICITA QUE PASE EL REGADOR;VIAL;VILLA SAN JOSE;1
20/11/2019;11;37041;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
20/11/2019;11;37040;URGENTE;ACCIDENTE EN LA VIA PUBLICA CON HERIDOS;INSPECCION GENERAL Y TRANSITO;TROCHA;2
20/11/2019;11;37039;RESIDUOS;RESIDUOS DOMICILIARIO NO PASO EL CAMION;HIGIENE URBANA;LUIS SANDRINI;1
20/11/2019;11;37038;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;JOSE HERNANDEZ;1
20/11/2019;11;37036;INSPECTOR URBANO;AGUA SERVIDA;CONTRALOR URBANO;MARTIN ILLIA;1
20/11/2019;11;37035;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
